Element,ProjectId,FileId,Count,ClassName,Kind,Line,PackageName,SessionId
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,15,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Variable,17,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.master,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,18,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,19,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,20,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,22,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,23,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.IntegerType,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,27,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,27,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,27,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,27,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,28,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,28,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,28,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.IntegerType,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,29,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Class,29,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,32,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.conf.RuntimeConfig.set,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,36,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.conf,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,36,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.conf.RuntimeConfig.set,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,37,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.conf,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,37,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.conf.RuntimeConfig.get,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,43,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.conf,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,43,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.conf.RuntimeConfig.get,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,46,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.conf,Sources,CLI_PythonQT_Only_Code/pandas-pyspark-dataframe.py,1,,Function,46,Sources.CLI_PythonQT_Only_Code.pandas-pyspark-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Class,5,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Variable,6,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,6,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,6,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,8,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.expr,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,8,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,10,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,10,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,2,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.expr,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-month.py,1,,Function,13,Sources.CLI_PythonQT_Only_Code.pyspark-add-month,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Class,6,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Variable,8,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,9,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,10,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,18,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,19,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.columns,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,22,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,26,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,32,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.concat_ws,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,35,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,36,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.concat_ws,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,36,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,37,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.current_date,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,40,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.current_date,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,42,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.when,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,45,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,46,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,47,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.when,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,47,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.when,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.otherwise,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,50,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,53,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,53,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,53,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,53,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,54,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,54,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,54,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.lit,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,54,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,55,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,55,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,55,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.current_date,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,55,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.createOrReplaceTempView,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,58,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,59,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.sql,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,59,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,60,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.sql,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,60,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,61,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.sql,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,61,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.sql,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,62,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-add-new-column.py,1,,Function,64,Sources.CLI_PythonQT_Only_Code.pyspark-add-new-column,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Module,8,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Class,9,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.approx_count_distinct,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,10,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.collect_list,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,10,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.avg,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.collect_set,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.count,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.countDistinct,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.max,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.sum,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.first,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.kurtosis,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.last,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.mean,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.min,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.skewness,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,12,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.stddev,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,13,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.stddev_pop,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,13,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.stddev_samp,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,13,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.sumDistinct,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,13,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.var_pop,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,14,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.var_samp,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,14,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.variance,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,14,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Variable,16,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-aggregate.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-aggregate,e37da485-7713-4c30-bd1e-2bc6c7661012
